Entity,Code,Year,Biofuels Consumption - TWh - Total (zero filled),Solar Consumption - TWh (zero filled),Wind Consumption - TWh (zero filled),Hydro Consumption - TWh (zero filled),Nuclear Consumption - TWh (zero filled),Gas Consumption - TWh (zero filled),Coal Consumption - TWh (zero filled),Oil Consumption - TWh (zero filled),Geo Biomass Other - TWh (zero filled)
Egypt,EGY,1996,0,0,0,31.9,0,125.125,11.097346111111111,291.09639305555555,0
Egypt,EGY,1997,0,0,0,32.69722222222222,0,128.975,9.39237638888889,307.3262852777778,0
Egypt,EGY,1998,0,0,0,33.62361111111111,0,131.86249999999998,9.24011638888889,323.4117827777778,0
Egypt,EGY,1999,0,0,0.0333333333333333,37.33472222222222,0,157.85,8.3992675,330.86061277777776,0
Egypt,EGY,2000,0,0.0005555555555555,0.2236111111111111,39.38333333333333,0,192.5,10.111238333333333,323.7593786111111,0
Egypt,EGY,2001,0,0.0024833333333333,0.4939936111111111,39.77751611111111,0,235.8125,8.894670555555555,305.7343544444444,0
Egypt,EGY,2002,0,0.0027416666666666,0.5826613888888889,38.37201611111111,0,255.0625,9.542124166666666,302.16963722222226,0
Egypt,EGY,2003,0,0.0027249999999999,0.7791666666666667,35.25048083333333,0,285.86249999999995,9.894048055555556,312.5241413888889,0
Egypt,EGY,2004,0,0.0027083333333333,1.3644680555555555,34.73495222222222,0,305.1125,10.1125175,300.6576491666667,0
Egypt,EGY,2005,0,0.0026888888888888,1.3721344444444443,34.01075944444444,0,304.15,9.894048055555556,349.31060527777777,0
Egypt,EGY,2006,0,0.0026722222222222,1.617300277777778,34.17240555555556,0,351.3125,9.899572222222222,332.49391361111105,0
Egypt,EGY,2007,0,0.0031875,1.7595966666666665,37.76523444444444,0,369.215,8.999108055555556,356.30525527777775,0
Egypt,EGY,2008,0,0.0039722222222222,2.454475555555556,39.84968944444445,0,393.085,8.098236388888889,373.4494275,0
Egypt,EGY,2009,0,0.0057777777777777,2.7210336111111117,36.13155861111111,0,409.4475,7.197783611111111,401.7607355555555,0
Egypt,EGY,2010,0,0.0657055555555555,3.674146944444444,33.777070555555554,0,434.18375,5.396436388888889,423.4950769444444,0
Egypt,EGY,2011,0,0.6337916666666666,3.873784166666667,33.663109722222224,0,477.5925,5.1263644444444445,396.6033536111111,0
Egypt,EGY,2012,0,1.2986994444444444,3.441735,33.555681944444444,0,506.37125,4.5418175,414.6580466666667,0
Egypt,EGY,2013,0,0.0651247222222222,4.036432777777778,33.88862944444445,0,495.01375,4.487144722222222,420.3524833333333,0
Egypt,EGY,2014,0,0.3551397222222222,2.616492777777778,34.57769472222222,0,462.187495,4.524069999999999,451.8379327777778,0
Egypt,EGY,2015,0,0.1062499999999999,4.792748888888889,34.61599694444445,0,460.1877088888888,9.319224722222224,468.0128769444444,0
Egypt,EGY,2016,0,0.5874808333333333,6.027186666666666,33.18897916666666,0,493.541125,14.169939166666666,478.7755275,0
Egypt,EGY,2017,0,1.5063625,5.273940555555555,31.97,0,559.3414144444445,13.95177611111111,443.1278394444445,0
Egypt,EGY,2018,0,1.3744475,7.4248022222222225,31.844046944444443,0,595.9460925000001,24.967525,408.8843033333333,0
Egypt,EGY,2019,0,4.746467777777778,11.271401388888888,32.72000444444444,0,589.4538555555556,22.940760833333336,411.6638686111111,0
Egypt,EGY,2020,0,7.175626944444445,16.718058055555556,32.415618055555555,0,578.0411008333333,8.72469361111111,369.9782080555556,0
Estonia,EST,1965,0,0,0,0,0,0,0,0,0
Estonia,EST,1966,0,0,0,0,0,0,0,0,0
Estonia,EST,1967,0,0,0,0,0,0,0,0,0
Estonia,EST,1968,0,0,0,0,0,0,0,0,0
Estonia,EST,1969,0,0,0,0,0,0,0,0,0
Estonia,EST,1970,0,0,0,0,0,0,0,0,0
Estonia,EST,1971,0,0,0,0,0,0,0,0,0
Estonia,EST,1972,0,0,0,0,0,0,0,0,0
Estonia,EST,1973,0,0,0,0,0,0,0,0,0
Estonia,EST,1974,0,0,0,0,0,0,0,0,0
Estonia,EST,1975,0,0,0,0,0,0,0,0,0
Estonia,EST,1976,0,0,0,0,0,0,0,0,0
Estonia,EST,1977,0,0,0,0,0,0,0,0,0
Estonia,EST,1978,0,0,0,0,0,0,0,0,0
Estonia,EST,1979,0,0,0,0,0,0,0,0,0
Estonia,EST,1980,0,0,0,0,0,0,0,0,0
Estonia,EST,1981,0,0,0,0,0,0,0,0,0
Estonia,EST,1982,0,0,0,0,0,0,0,0,0
Estonia,EST,1983,0,0,0,0,0,0,0,0,0
Estonia,EST,1984,0,0,0,0,0,0,0,0,0
Estonia,EST,1985,0,0,0,0,0,10.48623388888889,67.52030277777777,40.44607527777777,0
Estonia,EST,1986,0,0,0,0,0,9.530358888888887,68.3415161111111,40.010977777777775,0
Estonia,EST,1987,0,0,0,0,0,10.325344166666667,68.93121083333332,40.409795,0
Estonia,EST,1988,0,0,0,0,0,11.120329444444444,65.7542325,40.75830305555556,0
Estonia,EST,1989,0,0,0,0,0,11.120329444444444,68.0705386111111,42.03418916666666,0
Estonia,EST,1990,0,0,0,0,0,14.21525,64.79840583333333,41.34321222222222,0
Estonia,EST,1991,0,0,0,0,0,14.27375,57.968537222222224,36.42071,0
Estonia,EST,1992,0,0,0,0,0,8.34525,50.65590722222222,19.57404222222222,0
Estonia,EST,1993,0,0,0,0,0,4.1365,37.21687222222221,20.74842861111111,0
Estonia,EST,1994,0,0,0,0,0,5.94075,37.602918333333335,18.914958888888886,0
Estonia,EST,1995,0,0,0,0,0,6.7745,36.64365277777778,14.864138055555555,0.006
Estonia,EST,1996,0,0,0,0,0,7.470999999999999,38.09568166666666,16.087318055555556,0.005
Estonia,EST,1997,0,0,0,0,0,7.2595,37.73448861111111,15.796541388888889,0.008
Estonia,EST,1998,0,0,0,0,0,6.89,34.21202916666667,15.8604975,0.012
Estonia,EST,1999,0,0,0,0.0111111111111111,0,6.6975,31.14073222222222,14.814796388888889,0.012
Estonia,EST,2000,0,0,0,0.0138888888888888,0,7.69925,32.898025277777776,13.329059166666667,0.013
Estonia,EST,2001,0,0,0,0.0193055555555555,0,8.2625,32.44533916666666,15.416941111111113,0.011
Estonia,EST,2002,0,0,0.0038333333333333,0.0164444444444444,0,6.9285,31.63801944444444,17.262798888888888,0.027
Estonia,EST,2003,0,0,0.0166111111111111,0.0354166666666666,0,7.908749999999999,36.58299083333333,16.20338027777778,0.026
Estonia,EST,2004,0,0,0.0205833333333333,0.0595541666666666,0,9.008,37.51565861111112,16.443971666666666,0.031
Estonia,EST,2005,0,0,0.1449841666666666,0.0591772222222222,0,9.30025,35.96511222222222,16.752336944444444,0.033
Estonia,EST,2006,0,0,0.2039466666666666,0.0374213888888888,0,9.39875,34.082168611111115,17.505254166666663,0.038
Estonia,EST,2007,0,0,0.2417188888888889,0.0584374999999999,0,9.343,41.081695833333335,18.683673888888887,0.036
Estonia,EST,2008,0,0,0.3510869444444444,0.0739130555555555,0,8.961,39.10934083333333,17.7899725,0.038
Estonia,EST,2009,0,0.0002622222222222,0.5115741666666667,0.0839505555555555,0,6.1072500000000005,35.50218,15.984228333333332,0.314
Estonia,EST,2010,0,0.0002608333333333,0.7222391666666667,0.0703988888888888,0,6.542,45.45873916666667,16.475808611111113,0.742
Estonia,EST,2011,0,0.0005194444444444,0.953658611111111,0.0777438888888888,0,5.853249999999999,48.48977305555556,16.062140555555555,0.783
Estonia,EST,2012,0,0.0007722222222222,1.1178788888888889,0.1081819444444444,0,6.343,45.36879277777777,19.032380555555555,1.001
Estonia,EST,2013,0,0.0035833333333333,1.3543675,0.0665663888888888,0,6.4535,48.71905861111111,18.798449166666668,0.667
Estonia,EST,2014,0,0.0078888888888888,1.5371258333333333,0.0679491666666666,0,5.0655,49.14935694444445,17.403739166666664,0.74
Estonia,EST,2015,0,0.0149166666666666,1.8090327777777775,0.0683036111111111,0,4.541,44.45309305555555,17.36340388888889,0.779
Estonia,EST,2016,0,0.0243333333333333,1.4937869444444445,0.0880177777777777,0,4.9807500000000005,44.91085,16.932930833333334,0.885
Estonia,EST,2017,0,0.03623,1.8075,0.065,0,4.8887925,49.56178,17.673056944444443,1.683898
Estonia,EST,2018,0,0.0765547222222222,1.5807016666666664,0.0372808333333333,0,5.003572777777778,53.41017027777778,17.47478166666667,1.242
Estonia,EST,2019,0,0.2883527777777778,1.7011608333333337,0.0470480555555555,0,4.660553888888889,34.41469361111111,15.588738333333332,1.296
Estonia,EST,2020,0,0.3104008333333333,2.031135,0.0947752777777777,0,4.286496388888889,27.02351361111111,14.401515277777778,1.344075622
Europe,,1965,0,0,0,839.4315355555556,54.65833333333333,379.1453058333333,6094.770669444444,4980.569122222222,3.009
Europe,,1966,0,0,0,901.583026111111,71.64166666666665,429.2602533333333,5847.718363888888,5467.011833333333,4.101
Europe,,1967,0,0,0,901.2853991666668,82.98333333333333,514.3610627777778,5658.220525,5934.497411111111,4.489
Europe,,1968,0,0,0,933.9907719444444,93.92222222222222,666.4043030555555,5745.591538888889,6525.928094444444,4.997
Europe,,1969,0,0,0,919.3775241666668,114.175,859.5315466666666,5820.681513888889,7267.227102777778,5.422904
Europe,,1970,0,0,0,961.3279688888888,123.78611111111113,1085.3882577777777,5725.027188888889,8055.973113888888,7.118356961
Europe,,1971,0,0,0,971.0087613888888,141.29722222222222,1336.557853888889,5480.057666666667,8453.693152777778,7.231883626
Europe,,1972,0,0,0,1010.647125,187.5361111111111,1627.107403611111,5293.953986111111,9047.59661111111,7.12260804
Europe,,1973,0,0,0,1025.868651666667,206.60555555555555,1849.1982238888888,5378.126622222222,9694.992730555556,7.663391239
Europe,,1974,0,0,0,1109.1424577777775,242.71944444444443,2094.4464419444444,5329.304616666666,9126.40977222222,8.0420602
Europe,,1975,0,0,0,1131.9743505555557,324.04999999999995,2248.595788611111,5204.392188888889,8810.393466666666,8.520942081
Europe,,1976,0,0,0,1046.7630552777778,378.05277777777775,2444.750285833333,5449.987861111111,9410.929208333331,8.485597232
Europe,,1977,0,0,0,1267.4212197222223,448.4502925,2560.344825277777,5436.553,9328.600508333331,8.880291321
Europe,,1978,0,0,0.0083333333333333,1265.3575227777778,504.29181277777775,2663.357784722222,5536.944897222222,9800.723872222225,9.372139078
Europe,,1979,0,0,0.0166666666666666,1330.9718955555554,562.2826022222222,2811.9318916666666,5778.368111111111,10024.282761111112,9.762957992
Europe,,1980,0,0,0.0291666666666666,1291.0184641666667,656.9491227777778,2808.8427,5886.537905555555,9348.72101111111,10.74094928
Europe,,1981,0,0,0.0291666666666666,1306.7649666666666,888.153216388889,2781.23275,5786.848647222222,8711.056816666665,10.75352315
Europe,,1982,0,0,0.0513888888888888,1295.3045805555555,978.9137427777778,2728.287373611111,5819.369511111111,8287.650130555556,9.836121004
Europe,,1983,0,0,0.0836111111111111,1333.6829141666665,1154.8856724999998,2837.0487083333333,5900.382008333333,8057.640266666666,10.13665216
Europe,,1984,0,0.0028055555555555,0.1061111111111111,1347.7598180555556,1467.9383041666665,2971.7596583333334,5890.333077777777,8105.107955555556,10.51057781
Europe,,1985,0,0.0028055555555555,0.1594444444444444,1397.2070574999998,1932.004956111111,4026.460644444445,7239.4032777777775,9066.216663888888,10.96141274
Europe,,1986,0,0.0028055555555555,0.3711111111111111,1350.2588430555554,2052.328704722222,4129.310083333333,7178.008122222223,9345.30295,13.01880956
Europe,,1987,0,0,0.53,1470.8490538888889,2135.9124966666664,4311.67545,7235.801652777777,9388.736355555557,12.87530129
Europe,,1988,0,0.0028055555555555,0.9158333333333332,1576.3027816666668,2350.634123055556,4348.913122222222,7086.996211111111,9435.363980555554,13.6780998
Europe,,1989,0,0.0252499999999999,1.4316666666666666,1371.6831408333333,2463.4011816666666,4469.701155555556,6998.948355555555,9402.8415,13.53727589
Europe,,1990,0.0737786313888889,0.0347222222222222,2.1651677777777776,1395.7143066666663,2484.4769005555554,4826.920530555555,6658.455438888889,9582.49076111111,18.95285263
Europe,,1991,0.0818900911111111,0.0430555555555555,2.7223,1425.2549291666664,2549.431871388889,4886.940125,6272.982658333333,9499.905322222225,19.549433
Europe,,1992,0.2343932883333333,0.0752444444444444,4.264022499999999,1471.2684713888889,2567.279385833333,4618.963855555556,5908.6251250000005,9252.071541666666,20.709603
Europe,,1993,0.5601705125,0.0899527777777777,6.346739166666667,1529.074346388889,2668.583040833333,4642.213758333333,5519.106052777777,9040.352794444443,22.879095
Europe,,1994,1.5360793405555555,0.1046902777777777,8.275654722222221,1547.7684125,2644.800877222222,4508.473205555556,5201.957455555556,8997.255413888888,24.01789971
Europe,,1995,2.4128043525,0.1301111111111111,10.730636666666664,1569.138637222222,2713.7255847222223,4762.982091666667,5146.245936111111,9170.410275,26.49863146
Europe,,1996,3.553516325,0.1494761111111111,13.412736666666666,1522.4619280555555,2867.170761111111,5277.245116666666,4999.838277777778,9266.002316666669,26.68019984
Europe,,1997,4.857445116666667,0.1775727777777777,20.26525833333333,1576.8860333333334,2895.833186111111,5155.935858333333,4862.71895,9343.263466666664,31.66351939
Europe,,1998,4.514920572222223,0.2419124999999999,31.04577527777778,1649.7337825,2871.9321277777776,5230.5369083333335,4730.781238888889,9533.580102777778,36.11504184
Europe,,1999,5.082907761111111,0.2533280555555555,39.56756055555556,1661.613480277778,2890.14795,5438.862869444444,4469.112655555556,9395.102827777777,38.09960017
Europe,,2000,7.93836278888889,0.3735369444444444,62.37420611111112,1715.732,2913.3905694444447,5584.936152777778,4598.958405555555,9281.543594444443,42.3312483
Europe,,2001,9.210728572222225,0.4697147222222222,74.33163527777776,1689.0740822222222,2986.055152777777,5694.591802777777,4556.94765,9411.943655555557,44.95466864
Europe,,2002,12.157687808333334,0.7588444444444444,99.87760305555555,1546.293796388889,3003.6674055555554,5712.716066666666,4554.514758333334,9378.998913888889,50.65633618
Europe,,2003,15.40260206388889,1.2769008333333332,121.31884444444444,1442.7347025,3009.8984555555558,5971.038094444444,4735.7361388888885,9428.48426388889,57.9809708
Europe,,2004,20.4810629,2.0332266666666667,160.5167797222222,1543.4088694444445,3039.047636111111,6115.665824999999,4657.341130555556,9516.731166666666,68.80114151
Europe,,2005,35.66487725,3.9981827777777776,191.24125611111108,1537.8683933333332,2986.283086111111,6275.513277777778,4547.019511111111,9582.236308333331,78.67317876
Europe,,2006,55.62670661111111,6.746775555555555,222.2940844444444,1501.9576883333332,2961.824313888889,6228.661341666667,4760.951769444444,9607.712847222225,89.27725775
Europe,,2007,77.40972136111111,10.135465833333337,280.8006708333333,1498.0283247222224,2804.5023666666666,6173.632105555555,4822.952361111111,9418.875544444443,99.46983003
Europe,,2008,106.25608294444444,19.800964166666667,320.34415,1565.46015,2785.1965222222225,6259.03331111111,4549.858061111111,9315.600819444444,110.0447411
Europe,,2009,125.7582607777778,37.23428944444445,355.17205027777777,1547.1701952777778,2635.767953888889,5774.758538888889,4075.475083333333,8854.895425,120.7465527
Europe,,2010,149.311026,60.656198333333336,400.0827372222222,1694.264238611111,2690.9228866666667,6229.469294444444,4259.818519444444,8750.36776388889,136.8909383
Europe,,2011,158.39175266666666,121.05645388888888,483.71583166666665,1476.223588888889,2654.087705555556,5804.173805555556,4440.476097222222,8512.09638888889,146.1651356
Europe,,2012,171.7818428611111,185.11953777777777,553.8713463888889,1612.2247694444443,2571.551128888889,5657.226652777778,4539.968494444444,8226.837166666666,162.9488716
Europe,,2013,157.09974722222222,222.57484722222225,635.2348416666666,1694.2771227777775,2525.6404266666664,5543.861186111111,4390.413136111111,8076.024722222222,174.1599448
Europe,,2014,166.8873663611111,251.52796388888888,673.93044,1639.072766111111,2526.337233333333,5000.054186111111,4123.233783333333,7924.9753222222225,186.0253069
Europe,,2015,168.41314319444444,277.74139,806.8200758333334,1608.9596527777776,2449.486754722222,5092.000225,3947.276238888889,8124.716499999999,198.8159819
Europe,,2016,171.646781,286.2608133333333,811.9458427777778,1637.2462733333334,2369.363408611111,5374.38865,3804.362813888889,8314.654241666667,203.523064
Europe,,2017,184.7346533888889,310.6566122222222,960.5413036111112,1460.7992241666668,2340.3154025000003,5588.029269444444,3674.079180555556,8463.685463888889,211.2576334
Europe,,2018,200.2530131944445,344.34505194444444,1002.1489927777776,1607.2127011111113,2326.460395,5483.245991666667,3584.1618805555554,8447.748533333333,218.1569327
Europe,,2019,208.20643608333333,378.2512619444445,1139.1334069444445,1554.9005580555556,2302.841228333333,5534.740713888888,3092.850538888889,8409.35738888889,227.1704194
Europe,,2020,210.92743708333333,441.2540308333333,1258.5719302777777,1616.8029583333332,2065.9607491666666,5410.972263888889,2610.5524147222222,7242.457161111111,232.0163834
European Union,,1965,0,0,0,588.3500944444444,12.616666666666667,367.0913608333333,4557.674491666667,3844.244027777778,2.909
European Union,,1966,0,0,0,640.1494702777778,15.483333333333333,416.64464833333335,4377.406166666667,4236.734747222223,3.979
European Union,,1967,0,0,0,617.2017330555556,18.325,495.35827277777776,4293.374027777778,4601.550399999999,4.316
European Union,,1968,0,0,0,629.3913813888888,21.17222222222222,628.4307580555555,4372.669352777778,5089.999838888889,4.818
European Union,,1969,0,0,0,617.9386091666667,31.78611111111111,789.8718491666666,4476.926894444444,5719.058111111111,5.243
European Union,,1970,0,0,0,652.0075777777777,46.625,956.7551827777776,4439.79805,6391.131752777778,6.940265961
European Union,,1971,0,0,0,647.8548652777778,60.91111111111111,1133.068563888889,4313.192580555556,6730.612805555556,7.057850626
European Union,,1972,0,0,0,680.1010872222223,95.26388888888889,1340.764441111111,4248.197897222222,7222.54328611111,6.92594404
European Union,,1973,0,0,0,676.4780683333333,111.30833333333334,1538.979888888889,4253.132222222222,7783.380886111111,7.442191239
European Union,,1974,0,0,0,730.6039597222222,129.70833333333331,1723.5646594444445,4307.389013888889,7325.0570777777775,7.8293092
European Union,,1975,0,0,0,735.8484619444445,218.21944444444443,1857.868118611111,4168.644486111111,7157.833797222222,8.282595081
European Union,,1976,0,0,0,642.1188983333333,255.56944444444449,2030.1902408333333,4389.214308333333,7719.072936111111,8.305585232
European Union,,1977,0,0,0,854.4047227777777,314.7419591666667,2115.3975452777777,4372.084563888889,7590.744097222222,8.646165321
European Union,,1978,0,0,0.0083333333333333,831.8873941666666,377.5723683333333,2197.0816597222224,4480.246930555556,7987.104897222222,9.118854078
European Union,,1979,0,0,0.0166666666666666,872.0103313888889,423.07982444444445,2298.784417222222,4640.877408333333,8215.264505555555,9.285327992
European Union,,1980,0,0,0.0291666666666666,826.9657397222222,514.2574561111111,2290.25008,4812.972236111111,7723.495852777778,10.38727728
European Union,,1981,0,0,0.0291666666666666,816.1750180555555,739.2921052777778,2253.893215555556,4692.394875,7195.9572194444445,10.08439015
European Union,,1982,0,0,0.0513888888888888,802.4657769444444,807.6970761111111,2193.687351111111,4765.570622222222,6757.838063888889,9.287153004
European Union,,1983,0,0,0.0836111111111111,818.5599536111112,961.6801169444444,2276.8968425000003,4806.879577777778,6528.583213888889,9.568938155
European Union,,1984,0,0,0.1061111111111111,830.1822241666666,1254.4966375,2394.410672222222,4987.180583333334,6389.343505555556,9.946244808
European Union,,1985,0,0,0.1594444444444444,847.7004049999999,1540.738691111111,2511.4228841666663,5126.362616666666,6637.494608333333,10.41417974
European Union,,1986,0,0,0.3711111111111111,800.8427066666667,1696.130671111111,2547.80737,4996.920655555555,6861.078222222222,12.27887056
European Union,,1987,0,0,0.53,879.3598794444445,1766.4638525,2681.791396111111,5043.876697222222,6879.440516666667,12.05126529
European Union,,1988,0,0,0.9158333333333332,928.3296552777778,1900.0075980555555,2679.2013122222224,4978.2171777777785,6902.184083333334,12.8240918
European Union,,1989,0,0.0252499999999999,1.4066666666666665,758.1617694444445,2003.358871944444,2773.62452,4990.760180555556,6913.960030555555,12.65916789
European Union,,1990,0.0737786313888889,0.0319444444444444,2.1401677777777777,791.126683611111,2025.0336258333327,2913.0430555555554,4539.175861111111,7062.680136111111,17.34304263
European Union,,1991,0.0818900911111111,0.0375,2.6973,829.002166111111,2081.4660819444443,2982.06865,4277.187355555556,7076.563433333334,17.829808
European Union,,1992,0.2343932883333333,0.0669111111111111,4.1723558333333335,862.8532799999999,2084.3842105555555,2883.6974694444443,3982.113636111111,7098.562325,18.716934
European Union,,1993,0.5601705125,0.0788416666666666,5.742774444444445,884.8966483333334,2146.9596491666666,2941.936713888889,3804.468983333333,6990.854261111111,20.558823
European Union,,1994,1.5360793405555555,0.0908013888888888,7.318401666666666,911.0191611111112,2141.1239766666667,2905.958780555555,3716.662430555556,7022.499330555555,21.29103471
European Union,,1995,2.4128043525,0.1134444444444444,9.640148333333334,908.2294241666666,2202.033625833333,3147.9519333333333,3670.886011111111,7176.182805555555,23.39755446
European Union,,1996,3.553516325,0.1300316666666666,12.052776111111111,903.9814727777778,2313.7947369444446,3419.710022222222,3678.588361111111,7313.575794444444,23.34208005
European Union,,1997,4.857445116666667,0.1581283333333333,18.405381666666663,929.8097733333334,2332.467543888889,3328.076722222222,3568.575036111111,7378.547066666667,27.89198998
European Union,,1998,4.514920572222223,0.2196902777777777,28.576187777777776,960.3327822222222,2315.333586111111,3419.5997166666666,3409.261358333333,7596.817725,31.50889828
European Union,,1999,5.082907761111111,0.2227724999999999,37.091605833333325,954.2702891666668,2356.928515555556,3505.4227305555555,3248.357177777777,7540.537691666667,32.28712517
European Union,,2000,7.93836278888889,0.3254813888888889,59.54329694444444,989.4294038888888,2389.318706388889,3588.841083333333,3292.564863888889,7441.644422222222,35.7849743
European Union,,2001,9.210728572222225,0.4133166666666666,71.36031361111111,1036.9407583333332,2453.7401941666667,3713.2804472222224,3283.8876111111117,7545.986427777778,37.56208514
European Union,,2002,12.1395995,0.6942113888888889,96.11166,867.5114363888889,2474.7957897222223,3739.978883333333,3301.900777777778,7493.603466666666,42.74176816
European Union,,2003,15.212674808333334,1.201785,116.93747777777776,833.7117116666666,2472.1425366666667,3941.9381166666662,3414.386611111111,7525.458586111111,48.96397302
European Union,,2004,20.309223952777774,1.9556113888888889,154.283075,879.7722611111111,2514.4524530555555,4048.062569444444,3355.410752777778,7571.066563888889,58.43036373
European Union,,2005,34.85475425,3.901960555555555,181.73127194444444,826.9264908333332,2465.6498825,4186.891983333333,3244.102233333333,7590.000622222222,66.40735694
European Union,,2006,53.31678991666667,6.632715277777778,208.74583472222224,831.2729269444444,2445.139464444444,4173.682669444444,3332.154902777778,7594.681080555555,75.6664853
European Union,,2007,72.92011258333334,9.999805833333332,263.28311194444444,820.8869369444444,2317.609433333333,4105.031916666667,3362.5197194444445,7432.804294444444,84.42127655
European Union,,2008,95.860481,19.63578972222222,296.7583438888889,863.8198016666666,2336.8764894444444,4187.076772222223,3118.163813888889,7359.809847222222,94.12772707
European Union,,2009,113.06161847222222,37.01442222222222,324.12210611111107,866.0985705555556,2164.8171186111117,3933.2735722222224,2766.5491366666665,6942.14775,103.1579874
European Union,,2010,134.47837458333333,60.2658075,363.1004213888889,972.2120936111112,2227.2733027777776,4228.098186111111,2900.882672222222,6881.9810638888885,117.3203413
European Union,,2011,144.42229258333333,119.8528075,426.32772027777776,795.9349133333333,2171.7297772222223,3890.439269444444,2986.35275,6672.728305555555,125.2168169
European Union,,2012,158.78639069444446,179.92266694444444,482.6671655555556,852.4653147222223,2092.025470833333,3821.749625,2973.457066666667,6401.964136111111,139.4771695
European Union,,2013,138.74280894444445,214.5619569444445,536.4260224999999,938.9489108333332,2064.807608611111,3745.064425,2916.4667388888893,6241.5621083333335,146.4006545
European Union,,2014,149.5257924722222,237.77415277777777,561.8435877777778,938.8684908333332,2068.5207466666666,3313.778372222222,2778.250847222222,6116.070000000001,152.598944
European Union,,2015,153.63465616666667,253.94613416666664,665.5916461111111,844.0741344444444,1991.0175069444444,3467.134877777778,2774.2262883333333,6216.085513888888,157.8029135
European Union,,2016,154.05601827777778,252.6049069444444,670.9582119444444,861.7490252777778,1931.8495963888888,3681.6176166666655,2662.428736944444,6335.997769444444,159.7327652
European Union,,2017,164.44962997222223,268.4181211111111,780.7242861111112,728.225245,1899.2206788888889,3851.7440833333335,2622.106659722222,6444.349577777778,163.505494
European Union,,2018,176.63794883333333,285.3656252777778,796.5619086111111,852.1197013888889,1894.3125688888888,3780.570477777778,2509.180659722222,6459.1532,164.5753312
European Union,,2019,178.31885933333336,310.1447172222222,902.6115091666668,785.2856666666667,1895.58624,3912.177708333333,2032.4661277777775,6437.385975,168.7799162
European Union,,2020,182.80074980555557,360.5461133333333,973.7277636111112,843.7806305555556,1697.1983222222225,3799.387091666667,1641.7792605555555,5564.534541666667,169.5629167
Finland,FIN,1965,0,0,0,25.982042777777774,0,0,20.259820555555557,67.4854825,0
Finland,FIN,1966,0,0,0,28.835578055555555,0,0,18.804535277777777,81.86466666666666,0
Finland,FIN,1967,0,0,0,32.30359138888889,0,0,18.09189555555556,85.772595,0
Finland,FIN,1968,0,0,0,29.1358025,0,0,21.788618888888887,97.22670527777778,0
Finland,FIN,1969,0,0,0,24.292929166666664,0,0,26.13805277777778,112.92220888888887,0
Finland,FIN,1970,0,0,0,26.45622888888889,0,0,26.567500000000003,126.97794055555556,0
Finland,FIN,1971,0,0,0,29.668911388888887,0,0,23.579444444444444,131.41890055555555,0
Finland,FIN,1972,0,0,0,28.83277222222222,0,0,26.157777777777778,139.85992694444445,0
Finland,FIN,1973,0,0,0,29.38832777777778,0,0,29.03194444444444,156.46224944444444,0
Finland,FIN,1974,0,0,0,35.28619527777778,0,4.444444444444445,29.58527777777778,136.3468738888889,0
Finland,FIN,1975,0,0,0,33.914141388888886,0,7.355,26.805,140.98915111111108,0
Finland,FIN,1976,0,0,0,26.338383888888888,0,8.618333333333334,36.120000000000005,151.26391138888889,0
Finland,FIN,1977,0,0,0,33.838383888888885,7.339181388888889,8.764999999999999,36.42083333333333,148.23774527777778,0
Finland,FIN,1978,0,0,0,27.219416388888888,9.002923888888889,9.543333333333331,49.094166666666666,149.11165416666668,0
Finland,FIN,1979,0,0,0,30.19640861111111,18.59649111111111,9.509444444444444,47.31305555555556,157.88282694444445,0
Finland,FIN,1980,0,0,0,28.3810325,19.371345,8.945555555555556,53.68805555555556,152.02914416666667,0
Finland,FIN,1981,0,0,0,37.929293055555554,40.45321638888889,7.118055555555555,32.994166666666665,145.4185947222222,0
Finland,FIN,1982,0,0,0,36.35802472222223,46.274853888888885,6.723333333333333,36.59638888888889,134.60007694444442,0
Finland,FIN,1983,0,0,0,37.72446694444445,48.880116944444445,6.520277777777778,39.75083333333333,125.00576305555556,0
Finland,FIN,1984,0,0,0,36.79854083333333,52.04385972222222,7.467777777777778,45.782777777777774,126.75378833333332,0
Finland,FIN,1985,0,0,0,34.262065,52.57309944444444,9.475555555555555,58.02583333333333,128.0635227777778,0
Finland,FIN,1986,0,0,0,34.41638611111111,52.62573111111112,11.472222222222223,53.055277777777775,134.1048497222222,0
Finland,FIN,1987,0,0,0,38.32211,54.1929825,15.172222222222222,59.42694444444444,133.5477488888889,0
Finland,FIN,1988,0,0,0,37.118406388888886,53.93859638888888,16.32,59.5,131.87693,0
Finland,FIN,1989,0,0,0,36.19528611111111,52.66081861111111,21.4,58.20638888888889,131.68347083333333,0
Finland,FIN,1990,0,0.0013888888888888,0,30.16835027777778,53.00584805555555,25.21,61.2875,133.65544055555554,5.156
Finland,FIN,1991,0,0.0013888888888888,0.0016666666666666,36.661055000000005,53.8216375,26.57,61.211666666666666,132.63072,4.999
Finland,FIN,1992,0,0.0016666666666666,0.0066666666666666,41.96689111111111,53.128655,27.59,55.71361111111111,131.24066916666666,4.95
Finland,FIN,1993,0,0.0019444444444444,0.0122222222222222,37.42704833333333,54.97076027777777,28.51,63.68888888888889,124.88457,5.958
Finland,FIN,1994,0,0.0022222222222222,0.02,32.72166111111111,53.590643333333325,31.47,77.55638888888888,129.39041972222222,6.465
